ID	geometry	bbox_north	bbox_south	bbox_east	bbox_west	place_id	osm_type	osm_id	lat	lon	class	type	place_rank	importance	addresstype	name	display_name
ILCA_ILCA031	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	3615683	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA032	POINT (-68.08980757289729 -19.04214535)	-19.0474397	-19.0364733	-68.0944409	-68.0852146	3660900	way	102568755	-19.04214535	-68.08980757289729	place	village	19	0.3249876146843342	village	Chipaya	Chipaya, Municipio Chipaya, Provincia Sabaya, Oruro, Bolivia
ILCA_ILCA033	POINT (-69.68388650461318 -15.7741458)	-15.7988010	-15.7496377	-69.6982916	-69.6758400	3199561	way	220405132	-15.7741458	-69.68388650461318	tourism	attraction	30	0.2862449547378125	tourism	Taquile	Taquile, Amantaní, Puno, Perú
ILCA_ILCA034	POINT (-65.7534713 -19.5892896)	-19.8052453	-19.2626351	-65.9635081	-65.5474049	3655940	relation	4127118	-19.5892896	-65.7534713	boundary	administrative	16	0.5156251409483026	city	Potosí	Potosí, Provincia Tomás Frías, Potosí, Bolivia
ILCA_ILCA035	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	3615683	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA036	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	3615683	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA037	POINT (-65.4653828 -20.3687897)	-20.3705240	-20.3670792	-65.4665439	-65.4629459	3661012	way	605012571	-20.3687897	-65.4653828	place	village	19	0.27501	village	Calcha	Calcha, Municipio Vitichi, Provincia Nor Chichas, Potosí, Bolivia
ILCA_ILCA038	POINT (-66.862223 -19.3605637)	-19.3669861	-19.3564354	-66.8669299	-66.8565015	3567137	way	419563429	-19.3605637	-66.862223	place	village	19	0.27501	village	Sevaruyo	Sevaruyo, Municipio Quillacas, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA039	POINT (-65.82247 -19.2201563)	-19.2238056	-19.2182902	-65.8245213	-65.8195311	3689568	way	97061939	-19.2201563	-65.82247	place	village	19	0.3468437919960061	village	Tinguipaya	Tinguipaya, Municipio Tinguipaya, Provincia Tomás Frías, Potosí, Bolivia
ILCA_ILCA040	POINT (-69.68886303783182 -15.76696175)	-16.5604196	-15.2329286	-70.0359612	-68.7954890	3168614	relation	11266689	-15.76696175	-69.68886303783182	boundary	protected_area	25	0.4996611017169327	protected_area	Lago Titicaca (Sector peruano)	Lago Titicaca (Sector peruano), Puno, Perú
ILCA_ILCA041	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	3615683	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA042	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	3615683	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA043	POINT (-68.7744725 -16.1670519)	-16.1870519	-16.1470519	-68.7944725	-68.7544725	3426213	node	6799978860	-16.1670519	-68.7744725	place	village	19	0.27501	village	Compi	Compi, Municipio Chua Cocani, Provincia Omasuyos, La Paz, Bolivia
ILCA_ILCA044	POINT (-65.7534713 -19.5892896)	-19.8052453	-19.2626351	-65.9635081	-65.5474049	3655940	relation	4127118	-19.5892896	-65.7534713	boundary	administrative	16	0.5156251409483026	city	Potosí	Potosí, Provincia Tomás Frías, Potosí, Bolivia
ILCA_ILCA045	POINT (-66.8469702 -18.0711736)	-18.0911736	-18.0511736	-66.8669702	-66.8269702	3658785	node	5415304928	-18.0711736	-66.8469702	place	village	19	0.27501	village	Japo	Japo, Huanuni, Pantaleón Dalence, Oruro, Bolivia
ILCA_ILCA046	POINT (-65.7534713 -19.5892896)	-19.8052453	-19.2626351	-65.9635081	-65.5474049	3655940	relation	4127118	-19.5892896	-65.7534713	boundary	administrative	16	0.5156251409483026	city	Potosí	Potosí, Provincia Tomás Frías, Potosí, Bolivia
ILCA_ILCA047	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	3615683	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA048	POINT (-68.7744725 -16.1670519)	-16.1870519	-16.1470519	-68.7944725	-68.7544725	3426213	node	6799978860	-16.1670519	-68.7744725	place	village	19	0.27501	village	Compi	Compi, Municipio Chua Cocani, Provincia Omasuyos, La Paz, Bolivia
ILCA_ILCA049	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	3615683	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA050	POINT (-68.08980757289729 -19.04214535)	-19.0474397	-19.0364733	-68.0944409	-68.0852146	3660900	way	102568755	-19.04214535	-68.08980757289729	place	village	19	0.3249876146843342	village	Chipaya	Chipaya, Municipio Chipaya, Provincia Sabaya, Oruro, Bolivia
ILCA_ILCA051	POINT (-68.7744725 -16.1670519)	-16.1870519	-16.1470519	-68.7944725	-68.7544725	3426213	node	6799978860	-16.1670519	-68.7744725	place	village	19	0.27501	village	Compi	Compi, Municipio Chua Cocani, Provincia Omasuyos, La Paz, Bolivia
ILCA_ILCA052	POINT (-68.7744725 -16.1670519)	-16.1870519	-16.1470519	-68.7944725	-68.7544725	3426213	node	6799978860	-16.1670519	-68.7744725	place	village	19	0.27501	village	Compi	Compi, Municipio Chua Cocani, Provincia Omasuyos, La Paz, Bolivia
ILCA_ILCA053	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	36457378	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA054	POINT (-66.16756808852 -17.401245799999998)	-17.5257851	-17.2781245	-66.2783356	-66.0701785	36059490	relation	4503297	-17.401245799999998	-66.16756808852	boundary	administrative	16	0.5398600501088993	city_block	Cochabamba	Cochabamba, Villa Coronilla, Cochabamba, Cercado, Cochabamba, Bolivia
ILCA_ILCA055	POINT (-68.0179385 -16.6679516)	-16.8606458	-16.5482539	-68.1066876	-67.8350066	37903475	relation	4499869	-16.6679516	-68.0179385	boundary	administrative	16	0.3792076786721448	village	Mecapaca	Mecapaca, Pedro Domingo Murillo, La Paz, Bolivia
ILCA_ILCA056	POINT (-68.0179385 -16.6679516)	-16.8606458	-16.5482539	-68.1066876	-67.8350066	37903475	relation	4499869	-16.6679516	-68.0179385	boundary	administrative	16	0.3792076786721448	village	Mecapaca	Mecapaca, Pedro Domingo Murillo, La Paz, Bolivia
ILCA_ILCA057	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	36457378	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA058	POINT (-68.7744725 -16.1670519)	-16.1870519	-16.1470519	-68.7944725	-68.7544725	36122517	node	6799978860	-16.1670519	-68.7744725	place	village	19	0.27501	village	Compi	Compi, Municipio Chua Cocani, Provincia Omasuyos, La Paz, Bolivia
ILCA_ILCA059	POINT (-68.26086418819915 -18.795021400000003)	-18.8003558	-18.7888054	-68.2657431	-68.2549447	36280785	way	242336660	-18.795021400000003	-68.26086418819915	place	village	19	0.3429547440604512	village	Huachacalla	Huachacalla, Municipio Huachacalla, Provincia Litoral, Oruro, Bolivia
ILCA_ILCA060	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	36457378	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA061	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	36457378	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA062	POINT (-68.08980757289729 -19.04214535)	-19.0474397	-19.0364733	-68.0944409	-68.0852146	36364722	way	102568755	-19.04214535	-68.08980757289729	place	village	19	0.3249876146843342	village	Chipaya	Chipaya, Municipio Chipaya, Provincia Sabaya, Oruro, Bolivia
ILCA_ILCA063	POINT (-66.3844024 -18.0692715)	-18.0732473	-18.0657276	-66.3880913	-66.3782311	36347615	way	155321655	-18.0692715	-66.3844024	place	village	19	0.27501	village	Sacaca	Sacaca, Municipio Sacaca, Provincia Alonso de Ibañez, Potosí, Bolivia
ILCA_ILCA064	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	36457378	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA065	POINT (-65.82247 -19.2201563)	-19.2238056	-19.2182902	-65.8245213	-65.8195311	36513065	way	97061939	-19.2201563	-65.82247	place	village	19	0.3468437919960061	village	Tinguipaya	Tinguipaya, Municipio Tinguipaya, Provincia Tomás Frías, Potosí, Bolivia
ILCA_ILCA066	POINT (-68.7744725 -16.1670519)	-16.1870519	-16.1470519	-68.7944725	-68.7544725	36122517	node	6799978860	-16.1670519	-68.7744725	place	village	19	0.27501	village	Compi	Compi, Municipio Chua Cocani, Provincia Omasuyos, La Paz, Bolivia
ILCA_ILCA067	POINT (-72.0351547 -13.037166)	-13.0571660	-13.0171660	-72.0551547	-72.0151547	35571082	node	2350267934	-13.037166	-72.0351547	place	village	19	0.27501	village	Choquecancha	Choquecancha, Lares, Calca, Cusco, Perú
ILCA_ILCA068	POINT (-68.7744725 -16.1670519)	-16.1870519	-16.1470519	-68.7944725	-68.7544725	36122517	node	6799978860	-16.1670519	-68.7744725	place	village	19	0.27501	village	Compi	Compi, Municipio Chua Cocani, Provincia Omasuyos, La Paz, Bolivia
ILCA_ILCA069	POINT (-66.8153198 -17.5062686)	-17.5066642	-17.5060252	-66.8154627	-66.8148351	382677672	way	233484666	-17.5062686	-66.8153198	place	hamlet	20	0.25000999999999995	hamlet	Leque	Leque, Municipio Tapacarí, Tapacarí, Cochabamba, Bolivia
ILCA_ILCA070	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	36457378	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA071	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	36457378	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA072	POINT (-68.7744725 -16.1670519)	-16.1870519	-16.1470519	-68.7944725	-68.7544725	36122517	node	6799978860	-16.1670519	-68.7744725	place	village	19	0.27501	village	Compi	Compi, Municipio Chua Cocani, Provincia Omasuyos, La Paz, Bolivia
ILCA_ILCA073	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	36457378	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA074	POINT (-109.33602969583333 -27.128500000000003)	-27.4020000	-26.8550000	-109.6795789	-109.0029912	34568984	relation	14227159	-27.128500000000003	-109.33602969583333	boundary	maritime	25	0.41579756663960604	maritime	Rapa Nui	Rapa Nui, Región de Valparaíso, 2770000, Chile
ILCA_ILCA075	POINT (-68.7744725 -16.1670519)	-16.1870519	-16.1470519	-68.7944725	-68.7544725	36122517	node	6799978860	-16.1670519	-68.7744725	place	village	19	0.27501	village	Compi	Compi, Municipio Chua Cocani, Provincia Omasuyos, La Paz, Bolivia
ILCA_ILCA076	POINT (-67.5002267 -15.8744353)	-15.8757467	-15.8723078	-67.5021580	-67.4992282	36021995	way	989254761	-15.8744353	-67.5002267	place	hamlet	20	0.25000999999999995	hamlet	Achiri	Achiri, Caranavi, La Paz, Bolivia
ILCA_ILCA077	POINT (-109.33602969583333 -27.128500000000003)	-27.4020000	-26.8550000	-109.6795789	-109.0029912	34568984	relation	14227159	-27.128500000000003	-109.33602969583333	boundary	maritime	25	0.41579756663960604	maritime	Rapa Nui	Rapa Nui, Región de Valparaíso, 2770000, Chile
ILCA_ILCA078	POINT (-68.08980757289729 -19.04214535)	-19.0474397	-19.0364733	-68.0944409	-68.0852146	3660900	way	102568755	-19.04214535	-68.08980757289729	place	village	19	0.3249876146843342	village	Chipaya	Chipaya, Municipio Chipaya, Provincia Sabaya, Oruro, Bolivia
ILCA_ILCA079	POINT (-68.7744725 -16.1670519)	-16.1870519	-16.1470519	-68.7944725	-68.7544725	3426213	node	6799978860	-16.1670519	-68.7744725	place	village	19	0.27501	village	Compi	Compi, Municipio Chua Cocani, Provincia Omasuyos, La Paz, Bolivia
ILCA_ILCA080	POINT (-68.7744725 -16.1670519)	-16.1870519	-16.1470519	-68.7944725	-68.7544725	3426213	node	6799978860	-16.1670519	-68.7744725	place	village	19	0.27501	village	Compi	Compi, Municipio Chua Cocani, Provincia Omasuyos, La Paz, Bolivia
ILCA_ILCA081	POINT (-68.7744725 -16.1670519)	-16.1870519	-16.1470519	-68.7944725	-68.7544725	3426213	node	6799978860	-16.1670519	-68.7744725	place	village	19	0.27501	village	Compi	Compi, Municipio Chua Cocani, Provincia Omasuyos, La Paz, Bolivia
ILCA_ILCA082	POINT (-68.7744725 -16.1670519)	-16.1870519	-16.1470519	-68.7944725	-68.7544725	3426213	node	6799978860	-16.1670519	-68.7744725	place	village	19	0.27501	village	Compi	Compi, Municipio Chua Cocani, Provincia Omasuyos, La Paz, Bolivia
ILCA_ILCA083	POINT (-109.33602969583333 -27.128500000000003)	-27.4020000	-26.8550000	-109.6795789	-109.0029912	1843071	relation	14227159	-27.128500000000003	-109.33602969583333	boundary	maritime	25	0.41579756663960604	maritime	Rapa Nui	Rapa Nui, Región de Valparaíso, 2770000, Chile
ILCA_ILCA084	POINT (-109.33602969583333 -27.128500000000003)	-27.4020000	-26.8550000	-109.6795789	-109.0029912	1843071	relation	14227159	-27.128500000000003	-109.33602969583333	boundary	maritime	25	0.41579756663960604	maritime	Rapa Nui	Rapa Nui, Región de Valparaíso, 2770000, Chile
ILCA_ILCA085	POINT (-71.9785356 -13.5170887)	-13.6770887	-13.3570887	-72.1385356	-71.8185356	3190481	node	59115290	-13.5170887	-71.9785356	place	city	16	0.5519378021553051	city	Cusco	Cusco, Distrito de Cusco, Cusco, 08001, Perú
ILCA_ILCA086	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	3615683	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA087	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	3615683	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA088	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	3615683	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA089	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	3615683	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA090	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	3615683	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA091	POINT (-65.7534713 -19.5892896)	-19.8052453	-19.2626351	-65.9635081	-65.5474049	3655940	relation	4127118	-19.5892896	-65.7534713	boundary	administrative	16	0.5156251409483026	city	Potosí	Potosí, Provincia Tomás Frías, Potosí, Bolivia
ILCA_ILCA092	POINT (-66.4437449 -18.4603006)	-18.4647373	-18.4548974	-66.4488767	-66.4397662	3614886	way	155317228	-18.4603006	-66.4437449	place	village	19	0.27501	village	Chayanta	Chayanta, Municipio Chayanta, Provincia Rafael Bustillo, Potosí, Bolivia
ILCA_INI001	POINT (-67.371148 -19.573192)	-19.5773479	-19.5687765	-67.3730420	-67.3686335	3599007	way	435421296	-19.573192	-67.371148	place	village	19	0.27501	village	Puqui	Puqui, Salinas de Garcí Mendoza, Ladislao Cabrera, Oruro, Bolivia
ILCA_INI002	POINT (-67.371148 -19.573192)	-19.5773479	-19.5687765	-67.3730420	-67.3686335	3599007	way	435421296	-19.573192	-67.371148	place	village	19	0.27501	village	Puqui	Puqui, Salinas de Garcí Mendoza, Ladislao Cabrera, Oruro, Bolivia
ILCA_INI003	POINT (-64.6193991 -18.7642278)	-18.7660965	-18.7628051	-64.6230194	-64.6171400	3632955	way	182159091	-18.7642278	-64.6193991	place	village	19	0.27501	village	Mojocoya	Mojocoya, Municipio Villa Mojocoya, Provincia Jaime Zudáñez, Chuquisaca, Bolivia
ILCA_INI004	POINT (-64.6193991 -18.7642278)	-18.7660965	-18.7628051	-64.6230194	-64.6171400	3632955	way	182159091	-18.7642278	-64.6193991	place	village	19	0.27501	village	Mojocoya	Mojocoya, Municipio Villa Mojocoya, Provincia Jaime Zudáñez, Chuquisaca, Bolivia
ILCA_INI005	POINT (-64.6193991 -18.7642278)	-18.7660965	-18.7628051	-64.6230194	-64.6171400	3632955	way	182159091	-18.7642278	-64.6193991	place	village	19	0.27501	village	Mojocoya	Mojocoya, Municipio Villa Mojocoya, Provincia Jaime Zudáñez, Chuquisaca, Bolivia
ILCA_INI006	POINT (-64.6193991 -18.7642278)	-18.7660965	-18.7628051	-64.6230194	-64.6171400	3632955	way	182159091	-18.7642278	-64.6193991	place	village	19	0.27501	village	Mojocoya	Mojocoya, Municipio Villa Mojocoya, Provincia Jaime Zudáñez, Chuquisaca, Bolivia
ILCA_INI007	POINT (-67.371148 -19.573192)	-19.5773479	-19.5687765	-67.3730420	-67.3686335	3599007	way	435421296	-19.573192	-67.371148	place	village	19	0.27501	village	Puqui	Puqui, Salinas de Garcí Mendoza, Ladislao Cabrera, Oruro, Bolivia
ILCA_INI008	POINT (-67.371148 -19.573192)	-19.5773479	-19.5687765	-67.3730420	-67.3686335	3599007	way	435421296	-19.573192	-67.371148	place	village	19	0.27501	village	Puqui	Puqui, Salinas de Garcí Mendoza, Ladislao Cabrera, Oruro, Bolivia
ILCA_INI009	POINT (-64.6193991 -18.7642278)	-18.7660965	-18.7628051	-64.6230194	-64.6171400	3632955	way	182159091	-18.7642278	-64.6193991	place	village	19	0.27501	village	Mojocoya	Mojocoya, Municipio Villa Mojocoya, Provincia Jaime Zudáñez, Chuquisaca, Bolivia
ILCA_INI010	POINT (-64.6193991 -18.7642278)	-18.7660965	-18.7628051	-64.6230194	-64.6171400	3632955	way	182159091	-18.7642278	-64.6193991	place	village	19	0.27501	village	Mojocoya	Mojocoya, Municipio Villa Mojocoya, Provincia Jaime Zudáñez, Chuquisaca, Bolivia
ILCA_INI011	POINT (-64.6193991 -18.7642278)	-18.7660965	-18.7628051	-64.6230194	-64.6171400	3632955	way	182159091	-18.7642278	-64.6193991	place	village	19	0.27501	village	Mojocoya	Mojocoya, Municipio Villa Mojocoya, Provincia Jaime Zudáñez, Chuquisaca, Bolivia
ILCA_INI012	POINT (-64.6193991 -18.7642278)	-18.7660965	-18.7628051	-64.6230194	-64.6171400	3632955	way	182159091	-18.7642278	-64.6193991	place	village	19	0.27501	village	Mojocoya	Mojocoya, Municipio Villa Mojocoya, Provincia Jaime Zudáñez, Chuquisaca, Bolivia
ILCA_INI013	POINT (-64.6193991 -18.7642278)	-18.7660965	-18.7628051	-64.6230194	-64.6171400	3632955	way	182159091	-18.7642278	-64.6193991	place	village	19	0.27501	village	Mojocoya	Mojocoya, Municipio Villa Mojocoya, Provincia Jaime Zudáñez, Chuquisaca, Bolivia
ILCA_INI014	POINT (-64.6193991 -18.7642278)	-18.7660965	-18.7628051	-64.6230194	-64.6171400	3632955	way	182159091	-18.7642278	-64.6193991	place	village	19	0.27501	village	Mojocoya	Mojocoya, Municipio Villa Mojocoya, Provincia Jaime Zudáñez, Chuquisaca, Bolivia
ILCA_INI015	POINT (-64.908006 -18.107245)	-18.1105017	-18.1040862	-64.9095029	-64.9036216	3683618	way	157371580	-18.107245	-64.908006	place	village	19	0.3496605253715208	village	Omereque	Omereque, Municipio Omereque, Campero, Cochabamba, Bolivia
ILCA_MAN001	POINT (-64.6193991 -18.7642278)	-18.7660965	-18.7628051	-64.6230194	-64.6171400	3632955	way	182159091	-18.7642278	-64.6193991	place	village	19	0.27501	village	Mojocoya	Mojocoya, Municipio Villa Mojocoya, Provincia Jaime Zudáñez, Chuquisaca, Bolivia
ILCA_MAN002	POINT (-64.6193991 -18.7642278)	-18.7660965	-18.7628051	-64.6230194	-64.6171400	3632955	way	182159091	-18.7642278	-64.6193991	place	village	19	0.27501	village	Mojocoya	Mojocoya, Municipio Villa Mojocoya, Provincia Jaime Zudáñez, Chuquisaca, Bolivia
ILCA_MAN003	POINT (-64.6193991 -18.7642278)	-18.7660965	-18.7628051	-64.6230194	-64.6171400	3632955	way	182159091	-18.7642278	-64.6193991	place	village	19	0.27501	village	Mojocoya	Mojocoya, Municipio Villa Mojocoya, Provincia Jaime Zudáñez, Chuquisaca, Bolivia
ILCA_MAN004	POINT (-64.6193991 -18.7642278)	-18.7660965	-18.7628051	-64.6230194	-64.6171400	3632955	way	182159091	-18.7642278	-64.6193991	place	village	19	0.27501	village	Mojocoya	Mojocoya, Municipio Villa Mojocoya, Provincia Jaime Zudáñez, Chuquisaca, Bolivia
ILCA_MAN005	POINT (-64.6193991 -18.7642278)	-18.7660965	-18.7628051	-64.6230194	-64.6171400	3632955	way	182159091	-18.7642278	-64.6193991	place	village	19	0.27501	village	Mojocoya	Mojocoya, Municipio Villa Mojocoya, Provincia Jaime Zudáñez, Chuquisaca, Bolivia
ILCA_MAN006	POINT (-69.68886303783182 -15.76696175)	-16.5604196	-15.2329286	-70.0359612	-68.7954890	3168614	relation	11266689	-15.76696175	-69.68886303783182	boundary	protected_area	25	0.4996611017169327	protected_area	Lago Titicaca (Sector peruano)	Lago Titicaca (Sector peruano), Puno, Perú
ILCA_MAN007	POINT (-64.6193991 -18.7642278)	-18.7660965	-18.7628051	-64.6230194	-64.6171400	3632955	way	182159091	-18.7642278	-64.6193991	place	village	19	0.27501	village	Mojocoya	Mojocoya, Municipio Villa Mojocoya, Provincia Jaime Zudáñez, Chuquisaca, Bolivia
ILCA_MAN008	POINT (-109.33602969583333 -27.128500000000003)	-27.4020000	-26.8550000	-109.6795789	-109.0029912	1843071	relation	14227159	-27.128500000000003	-109.33602969583333	boundary	maritime	25	0.41579756663960604	maritime	Rapa Nui	Rapa Nui, Región de Valparaíso, 2770000, Chile
ILCA_MAN009	POINT (-109.33602969583333 -27.128500000000003)	-27.4020000	-26.8550000	-109.6795789	-109.0029912	1843071	relation	14227159	-27.128500000000003	-109.33602969583333	boundary	maritime	25	0.41579756663960604	maritime	Rapa Nui	Rapa Nui, Región de Valparaíso, 2770000, Chile
ILCA_MAN010	POINT (-64.6193991 -18.7642278)	-18.7660965	-18.7628051	-64.6230194	-64.6171400	3632955	way	182159091	-18.7642278	-64.6193991	place	village	19	0.27501	village	Mojocoya	Mojocoya, Municipio Villa Mojocoya, Provincia Jaime Zudáñez, Chuquisaca, Bolivia
ILCA_MCM001	POINT (-66.3477084 -19.782784)	-19.7848083	-19.7776941	-66.3497257	-66.3468206	3629087	way	673647533	-19.782784	-66.3477084	place	hamlet	20	0.25000999999999995	hamlet	Kilpani	Kilpani, Municipio Tomave, Antonio Quijarro, Potosí, Bolivia
ILCA_MCM002	POINT (-66.369153 -19.7033667)	-19.7233667	-19.6833667	-66.3891530	-66.3491530	3641383	node	3167996211	-19.7033667	-66.369153	place	hamlet	20	0.25000999999999995	hamlet	Estacion Yura	Estacion Yura, Municipio Tomave, Antonio Quijarro, Potosí, Bolivia
ILCA_MCM003	POINT (-66.3477084 -19.782784)	-19.7848083	-19.7776941	-66.3497257	-66.3468206	3629087	way	673647533	-19.782784	-66.3477084	place	hamlet	20	0.25000999999999995	hamlet	Kilpani	Kilpani, Municipio Tomave, Antonio Quijarro, Potosí, Bolivia
ILCA_MCM004	POINT (-66.3477084 -19.782784)	-19.7848083	-19.7776941	-66.3497257	-66.3468206	3629087	way	673647533	-19.782784	-66.3477084	place	hamlet	20	0.25000999999999995	hamlet	Kilpani	Kilpani, Municipio Tomave, Antonio Quijarro, Potosí, Bolivia
ILCA_MCM005	POINT (-66.3477084 -19.782784)	-19.7848083	-19.7776941	-66.3497257	-66.3468206	3629087	way	673647533	-19.782784	-66.3477084	place	hamlet	20	0.25000999999999995	hamlet	Kilpani	Kilpani, Municipio Tomave, Antonio Quijarro, Potosí, Bolivia
ILCA_MCM006	POINT (-65.8350008 -19.7872914)	-19.7881768	-19.7859706	-65.8369179	-65.8326137	386267557	way	1270711878	-19.7872914	-65.8350008	place	village	19	0.14667666666666662	village	Carma	Carma, Municipio Porco, Antonio Quijarro, Potosí, Bolivia
ILCA_MCM007	POINT (-66.3477084 -19.782784)	-19.7848083	-19.7776941	-66.3497257	-66.3468206	3629087	way	673647533	-19.782784	-66.3477084	place	hamlet	20	0.25000999999999995	hamlet	Kilpani	Kilpani, Municipio Tomave, Antonio Quijarro, Potosí, Bolivia
ILCA_MCM008	POINT (-66.3477084 -19.782784)	-19.7848083	-19.7776941	-66.3497257	-66.3468206	3629087	way	673647533	-19.782784	-66.3477084	place	hamlet	20	0.25000999999999995	hamlet	Kilpani	Kilpani, Municipio Tomave, Antonio Quijarro, Potosí, Bolivia
ILCA_MCM009	POINT (-66.3477084 -19.782784)	-19.7848083	-19.7776941	-66.3497257	-66.3468206	3629087	way	673647533	-19.782784	-66.3477084	place	hamlet	20	0.25000999999999995	hamlet	Kilpani	Kilpani, Municipio Tomave, Antonio Quijarro, Potosí, Bolivia
ILCA_MCM010	POINT (-66.3477084 -19.782784)	-19.7848083	-19.7776941	-66.3497257	-66.3468206	3629087	way	673647533	-19.782784	-66.3477084	place	hamlet	20	0.25000999999999995	hamlet	Kilpani	Kilpani, Municipio Tomave, Antonio Quijarro, Potosí, Bolivia
